year,quarter,date_range,court_type,crown_court_centre,local_criminal_justice_board,region,yearquarter,offence_type,variable_type,value
2015,Q4,Oct-Dec 2015,Crown,Birmingham,West Midlands,Midlands,2015Q4,Sexual Offences,Disposals,57
2015,Q4,Oct-Dec 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q4,Sexual Offences,Disposals,48
2015,Q4,Oct-Dec 2015,Crown,Teesside,Cleveland,North East,2015Q4,Sexual Offences,Disposals,52
2015,Q4,Oct-Dec 2015,Crown,Durham,Durham,North East,2015Q4,Sexual Offences,Disposals,28
2015,Q4,Oct-Dec 2015,Crown,Great Grimsby,Humberside,North East,2015Q4,Sexual Offences,Disposals,31
2015,Q4,Oct-Dec 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q4,Sexual Offences,Disposals,24
2015,Q4,Oct-Dec 2015,Crown,Sheffield,Humberside,North East,2015Q4,Sexual Offences,Disposals,63
2015,Q4,Oct-Dec 2015,Crown,York,North Yorkshire,North East,2015Q4,Sexual Offences,Disposals,25
2015,Q4,Oct-Dec 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q4,Sexual Offences,Disposals,83
2015,Q4,Oct-Dec 2015,Crown,Bradford,West Yorkshire,North East,2015Q4,Sexual Offences,Disposals,28
2015,Q4,Oct-Dec 2015,Crown,Leeds,West Yorkshire,North East,2015Q4,Sexual Offences,Disposals,80
2015,Q4,Oct-Dec 2015,Crown,Chester,Cheshire,North West,2015Q4,Sexual Offences,Disposals,51
2015,Q4,Oct-Dec 2015,Crown,Carlisle,Cumbria,North West,2015Q4,Sexual Offences,Disposals,11
2015,Q4,Oct-Dec 2015,Crown,Bolton,Greater Manchester,North West,2015Q4,Sexual Offences,Disposals,24
2015,Q4,Oct-Dec 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q4,Sexual Offences,Disposals,51
2015,Q4,Oct-Dec 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q4,Sexual Offences,Disposals,62
2015,Q4,Oct-Dec 2015,Crown,Burnley,Lancashire,North West,2015Q4,Sexual Offences,Disposals,13
2015,Q4,Oct-Dec 2015,Crown,Preston,Lancashire,North West,2015Q4,Sexual Offences,Disposals,57
2015,Q4,Oct-Dec 2015,Crown,Liverpool,Merseyside,North West,2015Q4,Sexual Offences,Disposals,98
2015,Q4,Oct-Dec 2015,Crown,Luton,Bedfordshire,South East,2015Q4,Sexual Offences,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q4,Sexual Offences,Disposals,23
2015,Q4,Oct-Dec 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q4,Sexual Offences,Disposals,11
2015,Q4,Oct-Dec 2015,Crown,Basildon,Essex,South East,2015Q4,Sexual Offences,Disposals,29
2015,Q4,Oct-Dec 2015,Crown,Chelmsford,Essex,South East,2015Q4,Sexual Offences,Disposals,40
2015,Q4,Oct-Dec 2015,Crown,St Albans,Hertfordshire,South East,2015Q4,Sexual Offences,Disposals,27
2015,Q4,Oct-Dec 2015,Crown,Canterbury,Kent,South East,2015Q4,Sexual Offences,Disposals,23
2015,Q4,Oct-Dec 2015,Crown,Maidstone,Kent,South East,2015Q4,Sexual Offences,Disposals,35
2015,Q4,Oct-Dec 2015,Crown,Norwich,Norfolk,South East,2015Q4,Sexual Offences,Disposals,42
2015,Q4,Oct-Dec 2015,Crown,Ipswich,Suffolk,South East,2015Q4,Sexual Offences,Disposals,15
2015,Q4,Oct-Dec 2015,Crown,Guildford,Surrey,South East,2015Q4,Sexual Offences,Disposals,32
2015,Q4,Oct-Dec 2015,Crown,Chichester,Sussex,South East,2015Q4,Sexual Offences,Disposals,22
2015,Q4,Oct-Dec 2015,Crown,Lewes,Sussex,South East,2015Q4,Sexual Offences,Disposals,62
2015,Q4,Oct-Dec 2015,Crown,Aylesbury,Thames Valley,South East,2015Q4,Sexual Offences,Disposals,31
2015,Q4,Oct-Dec 2015,Crown,Oxford,Thames Valley,South East,2015Q4,Sexual Offences,Disposals,25
2015,Q4,Oct-Dec 2015,Crown,Reading,Thames Valley,South East,2015Q4,Sexual Offences,Disposals,40
2015,Q4,Oct-Dec 2015,Crown,Bristol,Avon & Somerset,South West,2015Q4,Sexual Offences,Disposals,32
2015,Q4,Oct-Dec 2015,Crown,Taunton,Avon & Somerset,South West,2015Q4,Sexual Offences,Disposals,19
2015,Q4,Oct-Dec 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q4,Sexual Offences,Disposals,26
2015,Q4,Oct-Dec 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q4,Sexual Offences,Disposals,15
2015,Q4,Oct-Dec 2015,Crown,Truro,Devon & Cornwall,South West,2015Q4,Sexual Offences,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Bournemouth,Dorset,South West,2015Q4,Sexual Offences,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q4,Sexual Offences,Disposals,9
2015,Q4,Oct-Dec 2015,Crown,Gloucester,Gloucestershire,South West,2015Q4,Sexual Offences,Disposals,19
2015,Q4,Oct-Dec 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q4,Sexual Offences,Disposals,6
2015,Q4,Oct-Dec 2015,Crown,Portsmouth,Hampshire,South West,2015Q4,Sexual Offences,Disposals,11
2015,Q4,Oct-Dec 2015,Crown,Southampton,Hampshire,South West,2015Q4,Sexual Offences,Disposals,34
2015,Q4,Oct-Dec 2015,Crown,Winchester,Hampshire,South West,2015Q4,Sexual Offences,Disposals,15
2015,Q4,Oct-Dec 2015,Crown,Salisbury,Wiltshire,South West,2015Q4,Sexual Offences,Disposals,6
2015,Q4,Oct-Dec 2015,Crown,Swindon,Wiltshire,South West,2015Q4,Sexual Offences,Disposals,16
2015,Q4,Oct-Dec 2015,Crown,Mold,North Wales,Wales,2015Q4,Sexual Offences,Disposals,33
2015,Q4,Oct-Dec 2015,Crown,Cardiff,South Wales,Wales,2015Q4,Sexual Offences,Disposals,81
2015,Q4,Oct-Dec 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q4,Sexual Offences,Disposals,11
2015,Q4,Oct-Dec 2015,Crown,Swansea,South Wales,Wales,2015Q4,Sexual Offences,Disposals,23
2015,Q4,Oct-Dec 2015,Crown,Central Criminal Court,Central London,London,2015Q4,Robbery,Disposals,12
2015,Q4,Oct-Dec 2015,Crown,Southwark,Central London,London,2015Q4,Robbery,Disposals,12
2015,Q4,Oct-Dec 2015,Crown,Snaresbrook,North East London,London,2015Q4,Robbery,Disposals,46
2015,Q4,Oct-Dec 2015,Crown,Harrow,North West London,London,2015Q4,Robbery,Disposals,25
2015,Q4,Oct-Dec 2015,Crown,Wood Green,North West London,London,2015Q4,Robbery,Disposals,38
2015,Q4,Oct-Dec 2015,Crown,Croydon,South East London,London,2015Q4,Robbery,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Inner London Sessions House,South East London,London,2015Q4,Robbery,Disposals,20
2015,Q4,Oct-Dec 2015,Crown,Woolwich,South East London,London,2015Q4,Robbery,Disposals,25
2015,Q4,Oct-Dec 2015,Crown,Blackfriars,South West London,London,2015Q4,Robbery,Disposals,21
2015,Q4,Oct-Dec 2015,Crown,Isleworth,South West London,London,2015Q4,Robbery,Disposals,27
2015,Q4,Oct-Dec 2015,Crown,Kingston Upon Thames,South West London,London,2015Q4,Robbery,Disposals,23
2015,Q4,Oct-Dec 2015,Crown,Derby,Derbyshire,Midlands,2015Q4,Robbery,Disposals,18
2015,Q4,Oct-Dec 2015,Crown,Leicester,Leicestershire,Midlands,2015Q4,Robbery,Disposals,22
2015,Q4,Oct-Dec 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q4,Robbery,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q4,Robbery,Disposals,12
2015,Q4,Oct-Dec 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q4,Robbery,Disposals,29
2015,Q4,Oct-Dec 2015,Crown,Stafford,Staffordshire,Midlands,2015Q4,Robbery,Disposals,4
2015,Q4,Oct-Dec 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q4,Robbery,Disposals,7
2015,Q4,Oct-Dec 2015,Crown,Warwick,Warwickshire,Midlands,2015Q4,Robbery,Disposals,35
2015,Q4,Oct-Dec 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q4,Robbery,Disposals,7
2015,Q4,Oct-Dec 2015,Crown,Worcester,West Mercia,Midlands,2015Q4,Robbery,Disposals,9
2015,Q4,Oct-Dec 2015,Crown,Birmingham,West Midlands,Midlands,2015Q4,Robbery,Disposals,57
2015,Q4,Oct-Dec 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q4,Robbery,Disposals,32
2015,Q4,Oct-Dec 2015,Crown,Teesside,Cleveland,North East,2015Q4,Robbery,Disposals,31
2015,Q4,Oct-Dec 2015,Crown,Durham,Durham,North East,2015Q4,Robbery,Disposals,8
2015,Q4,Oct-Dec 2015,Crown,Great Grimsby,Humberside,North East,2015Q4,Robbery,Disposals,8
2015,Q4,Oct-Dec 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q4,Robbery,Disposals,11
2015,Q4,Oct-Dec 2015,Crown,Sheffield,Humberside,North East,2015Q4,Robbery,Disposals,44
2015,Q4,Oct-Dec 2015,Crown,York,North Yorkshire,North East,2015Q4,Robbery,Disposals,12
2015,Q4,Oct-Dec 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q4,Robbery,Disposals,35
2015,Q4,Oct-Dec 2015,Crown,Bradford,West Yorkshire,North East,2015Q4,Robbery,Disposals,22
2015,Q4,Oct-Dec 2015,Crown,Leeds,West Yorkshire,North East,2015Q4,Robbery,Disposals,45
2015,Q4,Oct-Dec 2015,Crown,Chester,Cheshire,North West,2015Q4,Robbery,Disposals,14
2015,Q4,Oct-Dec 2015,Crown,Carlisle,Cumbria,North West,2015Q4,Robbery,Disposals,2
2015,Q4,Oct-Dec 2015,Crown,Bolton,Greater Manchester,North West,2015Q4,Robbery,Disposals,15
2015,Q4,Oct-Dec 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q4,Robbery,Disposals,39
2015,Q4,Oct-Dec 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q4,Robbery,Disposals,37
2015,Q4,Oct-Dec 2015,Crown,Burnley,Lancashire,North West,2015Q4,Robbery,Disposals,7
2015,Q4,Oct-Dec 2015,Crown,Preston,Lancashire,North West,2015Q4,Robbery,Disposals,47
2015,Q4,Oct-Dec 2015,Crown,Liverpool,Merseyside,North West,2015Q4,Robbery,Disposals,49
2015,Q4,Oct-Dec 2015,Crown,Luton,Bedfordshire,South East,2015Q4,Robbery,Disposals,14
2015,Q4,Oct-Dec 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q4,Robbery,Disposals,9
2015,Q4,Oct-Dec 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q4,Robbery,Disposals,7
2015,Q4,Oct-Dec 2015,Crown,Basildon,Essex,South East,2015Q4,Robbery,Disposals,24
2015,Q4,Oct-Dec 2015,Crown,Chelmsford,Essex,South East,2015Q4,Robbery,Disposals,11
2015,Q4,Oct-Dec 2015,Crown,St Albans,Hertfordshire,South East,2015Q4,Robbery,Disposals,13
2015,Q4,Oct-Dec 2015,Crown,Canterbury,Kent,South East,2015Q4,Robbery,Disposals,7
2015,Q4,Oct-Dec 2015,Crown,Maidstone,Kent,South East,2015Q4,Robbery,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Norwich,Norfolk,South East,2015Q4,Robbery,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Ipswich,Suffolk,South East,2015Q4,Robbery,Disposals,4
2015,Q4,Oct-Dec 2015,Crown,Guildford,Surrey,South East,2015Q4,Robbery,Disposals,1
2015,Q4,Oct-Dec 2015,Crown,Chichester,Sussex,South East,2015Q4,Robbery,Disposals,1
2015,Q4,Oct-Dec 2015,Crown,Lewes,Sussex,South East,2015Q4,Robbery,Disposals,21
2015,Q4,Oct-Dec 2015,Crown,Aylesbury,Thames Valley,South East,2015Q4,Robbery,Disposals,11
2015,Q4,Oct-Dec 2015,Crown,Oxford,Thames Valley,South East,2015Q4,Robbery,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Reading,Thames Valley,South East,2015Q4,Robbery,Disposals,23
2015,Q4,Oct-Dec 2015,Crown,Bristol,Avon & Somerset,South West,2015Q4,Robbery,Disposals,19
2015,Q4,Oct-Dec 2015,Crown,Taunton,Avon & Somerset,South West,2015Q4,Robbery,Disposals,6
2015,Q4,Oct-Dec 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q4,Robbery,Disposals,2
2015,Q4,Oct-Dec 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q4,Robbery,Disposals,4
2015,Q4,Oct-Dec 2015,Crown,Truro,Devon & Cornwall,South West,2015Q4,Robbery,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Bournemouth,Dorset,South West,2015Q4,Robbery,Disposals,9
2015,Q4,Oct-Dec 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q4,Robbery,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Gloucester,Gloucestershire,South West,2015Q4,Robbery,Disposals,8
2015,Q4,Oct-Dec 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q4,Robbery,Disposals,2
2015,Q4,Oct-Dec 2015,Crown,Portsmouth,Hampshire,South West,2015Q4,Robbery,Disposals,7
2015,Q4,Oct-Dec 2015,Crown,Southampton,Hampshire,South West,2015Q4,Robbery,Disposals,6
2015,Q4,Oct-Dec 2015,Crown,Winchester,Hampshire,South West,2015Q4,Robbery,Disposals,8
2015,Q4,Oct-Dec 2015,Crown,Salisbury,Wiltshire,South West,2015Q4,Robbery,Disposals,
2015,Q4,Oct-Dec 2015,Crown,Swindon,Wiltshire,South West,2015Q4,Robbery,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Mold,North Wales,Wales,2015Q4,Robbery,Disposals,10
2015,Q4,Oct-Dec 2015,Crown,Cardiff,South Wales,Wales,2015Q4,Robbery,Disposals,28
2015,Q4,Oct-Dec 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q4,Robbery,Disposals,6
2015,Q4,Oct-Dec 2015,Crown,Swansea,South Wales,Wales,2015Q4,Robbery,Disposals,8
2015,Q4,Oct-Dec 2015,Crown,Central Criminal Court,Central London,London,2015Q4,Theft Offences,Disposals,13
2015,Q4,Oct-Dec 2015,Crown,Southwark,Central London,London,2015Q4,Theft Offences,Disposals,36
2015,Q4,Oct-Dec 2015,Crown,Snaresbrook,North East London,London,2015Q4,Theft Offences,Disposals,108
2015,Q4,Oct-Dec 2015,Crown,Harrow,North West London,London,2015Q4,Theft Offences,Disposals,56
2015,Q4,Oct-Dec 2015,Crown,Wood Green,North West London,London,2015Q4,Theft Offences,Disposals,54
2015,Q4,Oct-Dec 2015,Crown,Croydon,South East London,London,2015Q4,Theft Offences,Disposals,48
2015,Q4,Oct-Dec 2015,Crown,Inner London Sessions House,South East London,London,2015Q4,Theft Offences,Disposals,35
2015,Q4,Oct-Dec 2015,Crown,Woolwich,South East London,London,2015Q4,Theft Offences,Disposals,54
2015,Q4,Oct-Dec 2015,Crown,Blackfriars,South West London,London,2015Q4,Theft Offences,Disposals,43
2015,Q4,Oct-Dec 2015,Crown,Isleworth,South West London,London,2015Q4,Theft Offences,Disposals,78
2015,Q4,Oct-Dec 2015,Crown,Kingston Upon Thames,South West London,London,2015Q4,Theft Offences,Disposals,65
2015,Q4,Oct-Dec 2015,Crown,Derby,Derbyshire,Midlands,2015Q4,Theft Offences,Disposals,42
2015,Q4,Oct-Dec 2015,Crown,Leicester,Leicestershire,Midlands,2015Q4,Theft Offences,Disposals,60
2015,Q4,Oct-Dec 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q4,Theft Offences,Disposals,37
2015,Q4,Oct-Dec 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q4,Theft Offences,Disposals,26
2015,Q4,Oct-Dec 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q4,Theft Offences,Disposals,93
2015,Q4,Oct-Dec 2015,Crown,Stafford,Staffordshire,Midlands,2015Q4,Theft Offences,Disposals,19
2015,Q4,Oct-Dec 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q4,Theft Offences,Disposals,25
2015,Q4,Oct-Dec 2015,Crown,Warwick,Warwickshire,Midlands,2015Q4,Theft Offences,Disposals,46
2015,Q4,Oct-Dec 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q4,Theft Offences,Disposals,16
2015,Q4,Oct-Dec 2015,Crown,Worcester,West Mercia,Midlands,2015Q4,Theft Offences,Disposals,25
2015,Q4,Oct-Dec 2015,Crown,Birmingham,West Midlands,Midlands,2015Q4,Theft Offences,Disposals,80
2015,Q4,Oct-Dec 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q4,Theft Offences,Disposals,73
2015,Q4,Oct-Dec 2015,Crown,Teesside,Cleveland,North East,2015Q4,Theft Offences,Disposals,77
2015,Q4,Oct-Dec 2015,Crown,Durham,Durham,North East,2015Q4,Theft Offences,Disposals,43
2015,Q4,Oct-Dec 2015,Crown,Great Grimsby,Humberside,North East,2015Q4,Theft Offences,Disposals,25
2015,Q4,Oct-Dec 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q4,Theft Offences,Disposals,27
2015,Q4,Oct-Dec 2015,Crown,Sheffield,Humberside,North East,2015Q4,Theft Offences,Disposals,112
2015,Q4,Oct-Dec 2015,Crown,York,North Yorkshire,North East,2015Q4,Theft Offences,Disposals,45
2015,Q4,Oct-Dec 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q4,Theft Offences,Disposals,95
2015,Q4,Oct-Dec 2015,Crown,Bradford,West Yorkshire,North East,2015Q4,Theft Offences,Disposals,74
2015,Q4,Oct-Dec 2015,Crown,Leeds,West Yorkshire,North East,2015Q4,Theft Offences,Disposals,117
2015,Q4,Oct-Dec 2015,Crown,Chester,Cheshire,North West,2015Q4,Theft Offences,Disposals,48
2015,Q4,Oct-Dec 2015,Crown,Carlisle,Cumbria,North West,2015Q4,Theft Offences,Disposals,16
2015,Q4,Oct-Dec 2015,Crown,Bolton,Greater Manchester,North West,2015Q4,Theft Offences,Disposals,28
2015,Q4,Oct-Dec 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q4,Theft Offences,Disposals,64
2015,Q4,Oct-Dec 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q4,Theft Offences,Disposals,49
2015,Q4,Oct-Dec 2015,Crown,Burnley,Lancashire,North West,2015Q4,Theft Offences,Disposals,33
2015,Q4,Oct-Dec 2015,Crown,Preston,Lancashire,North West,2015Q4,Theft Offences,Disposals,111
2015,Q4,Oct-Dec 2015,Crown,Liverpool,Merseyside,North West,2015Q4,Theft Offences,Disposals,90
2015,Q4,Oct-Dec 2015,Crown,Luton,Bedfordshire,South East,2015Q4,Theft Offences,Disposals,37
2015,Q4,Oct-Dec 2015,Crown,Cambridge,Cambridgeshire,South East,2015Q4,Theft Offences,Disposals,19
2015,Q4,Oct-Dec 2015,Crown,Peterborough,Cambridgeshire,South East,2015Q4,Theft Offences,Disposals,14
2015,Q4,Oct-Dec 2015,Crown,Basildon,Essex,South East,2015Q4,Theft Offences,Disposals,68
2015,Q4,Oct-Dec 2015,Crown,Chelmsford,Essex,South East,2015Q4,Theft Offences,Disposals,51
2015,Q4,Oct-Dec 2015,Crown,St Albans,Hertfordshire,South East,2015Q4,Theft Offences,Disposals,50
2015,Q4,Oct-Dec 2015,Crown,Canterbury,Kent,South East,2015Q4,Theft Offences,Disposals,36
2015,Q4,Oct-Dec 2015,Crown,Maidstone,Kent,South East,2015Q4,Theft Offences,Disposals,56
2015,Q4,Oct-Dec 2015,Crown,Norwich,Norfolk,South East,2015Q4,Theft Offences,Disposals,26
2015,Q4,Oct-Dec 2015,Crown,Ipswich,Suffolk,South East,2015Q4,Theft Offences,Disposals,32
2015,Q4,Oct-Dec 2015,Crown,Guildford,Surrey,South East,2015Q4,Theft Offences,Disposals,37
2015,Q4,Oct-Dec 2015,Crown,Chichester,Sussex,South East,2015Q4,Theft Offences,Disposals,13
2015,Q4,Oct-Dec 2015,Crown,Lewes,Sussex,South East,2015Q4,Theft Offences,Disposals,48
2015,Q4,Oct-Dec 2015,Crown,Aylesbury,Thames Valley,South East,2015Q4,Theft Offences,Disposals,26
2015,Q4,Oct-Dec 2015,Crown,Oxford,Thames Valley,South East,2015Q4,Theft Offences,Disposals,24
2015,Q4,Oct-Dec 2015,Crown,Reading,Thames Valley,South East,2015Q4,Theft Offences,Disposals,41
2015,Q4,Oct-Dec 2015,Crown,Bristol,Avon & Somerset,South West,2015Q4,Theft Offences,Disposals,50
2015,Q4,Oct-Dec 2015,Crown,Taunton,Avon & Somerset,South West,2015Q4,Theft Offences,Disposals,28
2015,Q4,Oct-Dec 2015,Crown,Exeter,Devon & Cornwall,South West,2015Q4,Theft Offences,Disposals,29
2015,Q4,Oct-Dec 2015,Crown,Plymouth,Devon & Cornwall,South West,2015Q4,Theft Offences,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Truro,Devon & Cornwall,South West,2015Q4,Theft Offences,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Bournemouth,Dorset,South West,2015Q4,Theft Offences,Disposals,34
2015,Q4,Oct-Dec 2015,Crown,Weymouth & Dorchester,Dorset,South West,2015Q4,Theft Offences,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Gloucester,Gloucestershire,South West,2015Q4,Theft Offences,Disposals,23
2015,Q4,Oct-Dec 2015,Crown,Newport (Isle of Wight),Hampshire,South West,2015Q4,Theft Offences,Disposals,4
2015,Q4,Oct-Dec 2015,Crown,Portsmouth,Hampshire,South West,2015Q4,Theft Offences,Disposals,26
2015,Q4,Oct-Dec 2015,Crown,Southampton,Hampshire,South West,2015Q4,Theft Offences,Disposals,36
2015,Q4,Oct-Dec 2015,Crown,Winchester,Hampshire,South West,2015Q4,Theft Offences,Disposals,22
2015,Q4,Oct-Dec 2015,Crown,Salisbury,Wiltshire,South West,2015Q4,Theft Offences,Disposals,10
2015,Q4,Oct-Dec 2015,Crown,Swindon,Wiltshire,South West,2015Q4,Theft Offences,Disposals,13
2015,Q4,Oct-Dec 2015,Crown,Mold,North Wales,Wales,2015Q4,Theft Offences,Disposals,38
2015,Q4,Oct-Dec 2015,Crown,Cardiff,South Wales,Wales,2015Q4,Theft Offences,Disposals,74
2015,Q4,Oct-Dec 2015,Crown,Merthyr Tydfil,South Wales,Wales,2015Q4,Theft Offences,Disposals,23
2015,Q4,Oct-Dec 2015,Crown,Swansea,South Wales,Wales,2015Q4,Theft Offences,Disposals,46
2015,Q4,Oct-Dec 2015,Crown,Central Criminal Court,Central London,London,2015Q4,Criminal Damage And Arson,Disposals,2
2015,Q4,Oct-Dec 2015,Crown,Southwark,Central London,London,2015Q4,Criminal Damage And Arson,Disposals,4
2015,Q4,Oct-Dec 2015,Crown,Snaresbrook,North East London,London,2015Q4,Criminal Damage And Arson,Disposals,22
2015,Q4,Oct-Dec 2015,Crown,Harrow,North West London,London,2015Q4,Criminal Damage And Arson,Disposals,10
2015,Q4,Oct-Dec 2015,Crown,Wood Green,North West London,London,2015Q4,Criminal Damage And Arson,Disposals,12
2015,Q4,Oct-Dec 2015,Crown,Croydon,South East London,London,2015Q4,Criminal Damage And Arson,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Inner London Sessions House,South East London,London,2015Q4,Criminal Damage And Arson,Disposals,6
2015,Q4,Oct-Dec 2015,Crown,Woolwich,South East London,London,2015Q4,Criminal Damage And Arson,Disposals,12
2015,Q4,Oct-Dec 2015,Crown,Blackfriars,South West London,London,2015Q4,Criminal Damage And Arson,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Isleworth,South West London,London,2015Q4,Criminal Damage And Arson,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Kingston Upon Thames,South West London,London,2015Q4,Criminal Damage And Arson,Disposals,15
2015,Q4,Oct-Dec 2015,Crown,Derby,Derbyshire,Midlands,2015Q4,Criminal Damage And Arson,Disposals,10
2015,Q4,Oct-Dec 2015,Crown,Leicester,Leicestershire,Midlands,2015Q4,Criminal Damage And Arson,Disposals,17
2015,Q4,Oct-Dec 2015,Crown,Lincoln,Lincolnshire,Midlands,2015Q4,Criminal Damage And Arson,Disposals,9
2015,Q4,Oct-Dec 2015,Crown,Northampton,Northamptonshire,Midlands,2015Q4,Criminal Damage And Arson,Disposals,10
2015,Q4,Oct-Dec 2015,Crown,Nottingham,Nottinghamshire,Midlands,2015Q4,Criminal Damage And Arson,Disposals,30
2015,Q4,Oct-Dec 2015,Crown,Stafford,Staffordshire,Midlands,2015Q4,Criminal Damage And Arson,Disposals,7
2015,Q4,Oct-Dec 2015,Crown,Stoke On Trent,Staffordshire,Midlands,2015Q4,Criminal Damage And Arson,Disposals,9
2015,Q4,Oct-Dec 2015,Crown,Warwick,Warwickshire,Midlands,2015Q4,Criminal Damage And Arson,Disposals,13
2015,Q4,Oct-Dec 2015,Crown,Shrewsbury,West Mercia,Midlands,2015Q4,Criminal Damage And Arson,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Worcester,West Mercia,Midlands,2015Q4,Criminal Damage And Arson,Disposals,5
2015,Q4,Oct-Dec 2015,Crown,Birmingham,West Midlands,Midlands,2015Q4,Criminal Damage And Arson,Disposals,18
2015,Q4,Oct-Dec 2015,Crown,Wolverhampton,West Midlands,Midlands,2015Q4,Criminal Damage And Arson,Disposals,24
2015,Q4,Oct-Dec 2015,Crown,Teesside,Cleveland,North East,2015Q4,Criminal Damage And Arson,Disposals,18
2015,Q4,Oct-Dec 2015,Crown,Durham,Durham,North East,2015Q4,Criminal Damage And Arson,Disposals,14
2015,Q4,Oct-Dec 2015,Crown,Great Grimsby,Humberside,North East,2015Q4,Criminal Damage And Arson,Disposals,10
2015,Q4,Oct-Dec 2015,Crown,Kingston Upon Hull,Humberside,North East,2015Q4,Criminal Damage And Arson,Disposals,7
2015,Q4,Oct-Dec 2015,Crown,Sheffield,Humberside,North East,2015Q4,Criminal Damage And Arson,Disposals,27
2015,Q4,Oct-Dec 2015,Crown,York,North Yorkshire,North East,2015Q4,Criminal Damage And Arson,Disposals,8
2015,Q4,Oct-Dec 2015,Crown,Newcastle Upon Tyne,Northumbria,North East,2015Q4,Criminal Damage And Arson,Disposals,31
2015,Q4,Oct-Dec 2015,Crown,Bradford,West Yorkshire,North East,2015Q4,Criminal Damage And Arson,Disposals,11
2015,Q4,Oct-Dec 2015,Crown,Leeds,West Yorkshire,North East,2015Q4,Criminal Damage And Arson,Disposals,24
2015,Q4,Oct-Dec 2015,Crown,Chester,Cheshire,North West,2015Q4,Criminal Damage And Arson,Disposals,10
2015,Q4,Oct-Dec 2015,Crown,Carlisle,Cumbria,North West,2015Q4,Criminal Damage And Arson,Disposals,9
2015,Q4,Oct-Dec 2015,Crown,Bolton,Greater Manchester,North West,2015Q4,Criminal Damage And Arson,Disposals,6
2015,Q4,Oct-Dec 2015,Crown,Manchester Crown Sq,Greater Manchester,North West,2015Q4,Criminal Damage And Arson,Disposals,21
2015,Q4,Oct-Dec 2015,Crown,Manchester Minshull St,Greater Manchester,North West,2015Q4,Criminal Damage And Arson,Disposals,18
2015,Q4,Oct-Dec 2015,Crown,Burnley,Lancashire,North West,2015Q4,Criminal Damage And Arson,Disposals,5
